dep_id,site_name,dev_stat,fips_code,huc_code,quad_code,url,code_list,commodity_group,treaty_territory,treaty_status,legal_citation,tk_label,tk_label_note,care_collective_benefit,visibility_level,phase_ii_sensitivity,tribal_review_required,redistribution_allowed,ieee_2890_compliant,data_steward_phase1,data_steward_note,prov_source,prov_source_url,ai_generated,human_verified
10055461,Golden Reward Mine,past producer,f46081,h10120202,q45104SWB2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055461,AU AG TE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055463,American Eagle Mine,past producer,f46081,h10120202,q45104SWB2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055463,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055466,Apex Mine,past producer,f46081,h10120202,q45104SWB2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055466,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055467,Adelphi Mine,past producer,f46081,h10120203,q45104SWB1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055467,AU AG PB,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055468,Anchor Mine,past producer,f46081,h10120203,q45104SWA2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055468,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055469,Minnesota Group,past producer,f46081,h10120203,q45104SWB1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055469,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055470,Carroll Mine,past producer,f46081,h10120202,q45104SWB1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055470,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055471,American Express Mine,past producer,f46081,h10120202,q45104SWB1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055471,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055472,Cleopatra Mine,past producer,f46081,h10120203,q45104SWA1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055472,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055473,Reliance Mine,past producer,f46081,h10120203,q45104SWB2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055473,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
